camera,source,black_level,white_level,width,height,iso,time,std,mean,min,max,EV
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009662.DNG,0,3750,5984,4000,3200,0.01666666667,3.4687538237998057,2.283961898395722,0,226,10.078257423556831
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009663.DNG,0,3750,5984,4000,3200,0.008,3.3929459883244903,2.1631580882352943,0,236,10.110136416032686
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009664.DNG,0,3750,5984,4000,3200,0.004,3.527235691688352,2.3558023897058824,0,255,10.054136899666869
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009665.DNG,0,3750,5984,4000,3200,0.002,3.377065133377285,2.135239137700535,0,242,10.116904875430924
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009666.DNG,0,3750,5984,4000,3200,0.001,3.4770198222717497,2.2724845003342247,0,141,10.074823588467751
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009667.DNG,0,3750,5984,4000,3200,0.0005,3.4995478118381462,2.302880013368984,0,203,10.06550636157422
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009668.DNG,0,3750,5984,4000,3200,0.00025,3.448467743753418,2.2430061831550803,0,293,10.08671940809815
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009669.DNG,0,3750,5984,4000,6400,1.0,7.385219160823325,4.808124331550802,0,419,8.98803414580167
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009670.DNG,0,3750,5984,4000,6400,0.5,7.248186079555489,4.769484542112299,0,354,9.015054886723393
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009671.DNG,0,3750,5984,4000,6400,0.25,7.110644866308289,4.658284132687165,0,361,9.042694476088773
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009672.DNG,0,3750,5984,4000,6400,0.125,7.055110763103382,4.632245320855615,0,446,9.054006147394832
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009673.DNG,0,3750,5984,4000,6400,0.06666666667,7.13078734590025,4.719435619986631,0,336,9.03861349963044
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009674.DNG,0,3750,5984,4000,6400,0.03333333333,6.983318030645816,4.550644886363636,0,386,9.068762203583436
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009675.DNG,0,3750,5984,4000,6400,0.01666666667,7.070131366548501,4.674068557820855,0,222,9.050937858997267
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009676.DNG,0,3750,5984,4000,6400,0.008,6.876512783319526,4.387848136697861,0,274,9.090997749304504
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009677.DNG,0,3750,5984,4000,6400,0.004,6.947738167092813,4.487237257687166,0,390,9.076131494695892
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009678.DNG,0,3750,5984,4000,6400,0.002,6.931949885430505,4.415054395053476,0,371,9.079413655706489
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009679.DNG,0,3750,5984,4000,6400,0.001,6.996627628053483,4.543966285093583,0,435,9.066015169160485
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009680.DNG,0,3750,5984,4000,6400,0.0005,6.943331155653212,4.427183823529412,0,362,9.077046899207184
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009681.DNG,0,3750,5984,4000,6400,0.00025,7.20934851295383,4.798203709893048,0,451,9.022805986906764
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009682.DNG,0,3750,5984,4000,12500,1.0,14.73378840391271,9.507526069518716,0,1522,7.991618356447249
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009683.DNG,0,3750,5984,4000,12500,0.5,14.69507542024714,9.73283869485294,0,503,7.995414021961381
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009684.DNG,0,3750,5984,4000,12500,0.25,14.68006255994468,9.67864388368984,0,530,7.996888669059772
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009685.DNG,0,3750,5984,4000,12500,0.125,14.609108195485542,9.72802540106952,0,515,8.003878673033727
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009686.DNG,0,3750,5984,4000,12500,0.06666666667,14.25862937187598,9.36958756684492,0,494,8.03891147775532
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009687.DNG,0,3750,5984,4000,12500,0.03333333333,14.41283046085803,9.56301399565508,0,456,8.023393098666615
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009688.DNG,0,3750,5984,4000,12500,0.01666666667,13.85774942913127,8.673503467580215,0,545,8.080053810092313
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009689.DNG,0,3750,5984,4000,12500,0.008,14.09129786502034,9.13391234959893,0,451,8.055942289619507
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009690.DNG,0,3750,5984,4000,12500,0.004,14.403205925567011,9.60802318683155,0,524,8.024356816900818
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009691.DNG,0,3750,5984,4000,12500,0.002,13.995215735819016,9.05404867145722,0,495,8.065813059201437
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009692.DNG,0,3750,5984,4000,12500,0.001,14.07286806285744,9.051674841243315,0,504,8.057830404328683
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009693.DNG,0,3750,5984,4000,12500,0.0005,14.124205689649193,9.079941176470587,0,518,8.052577049170537
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009694.DNG,0,3750,5984,4000,12500,0.00025,14.242911344231205,9.307477899398396,0,337,8.04050271263349
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009695.DNG,0,3750,5984,4000,25000,1.0,28.00370388570281,18.159605280748664,0,614,7.065129128779501
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009696.DNG,0,3750,5984,4000,25000,0.5,27.938547775946294,18.434376504010697,0,664,7.0684897528567285
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009697.DNG,0,3750,5984,4000,25000,0.25,27.94951854348356,18.72664542947861,0,578,7.067923353867951
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009698.DNG,0,3750,5984,4000,25000,0.125,27.34424266238238,18.19896720421123,0,558,7.099509680218875
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009699.DNG,0,3750,5984,4000,25000,0.06666666667,27.33545474742732,18.22168490975936,0,558,7.099973409245741
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009700.DNG,0,3750,5984,4000,25000,0.03333333333,27.17880221436297,18.096747785762037,0,560,7.108264908287354
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009701.DNG,0,3750,5984,4000,25000,0.01666666667,26.58964909109113,17.11593612132353,0,605,7.139882047596584
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009702.DNG,0,3750,5984,4000,25000,0.008,26.481370107921265,16.92114158589572,0,568,7.145769018345056
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009703.DNG,0,3750,5984,4000,25000,0.004,26.450557531977665,16.85427155748663,0,555,7.147448653208702
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009704.DNG,0,3750,5984,4000,25000,0.002,26.707668142401324,17.350418658088234,0,581,7.13349276621488
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009705.DNG,0,3750,5984,4000,25000,0.001,26.424577947437356,16.751396139705882,0,571,7.148866356272985
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009706.DNG,0,3750,5984,4000,25000,0.0005,27.19543667027091,17.780042279411763,0,567,7.107382194403455
Leica M Monochrome,/home/steven/git/camera-char/detector-noise/M-Monochrome/L1009707.DNG,0,3750,5984,4000,25000,0.00025,26.846540361229486,17.517720003342244,0,546,7.126010601280002
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000574.DNG,64,16315,6112,4064,100,1.0,31.556223349299145,95.3536412081226,27,1965,9.00838822745113
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000575.DNG,64,16315,6112,4064,100,1.0,1.743824554244186,63.71782628993941,35,2048,13.185985977966324
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000576.DNG,64,16315,6112,4064,100,0.5,1.69177073950665,63.68521575289641,36,1248,13.229706801461786
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000577.DNG,64,16314,6112,4064,100,0.25,1.7531590698977644,63.93137379305072,28,814,13.178195195180551
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000578.DNG,64,16314,6112,4064,100,0.125,1.7500111282272444,63.92630238957501,28,630,13.1807880015831
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000579.DNG,64,16314,6112,4064,100,0.06666666667,1.744652145459522,63.909375560298685,37,545,13.185212681913056
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000580.DNG,64,16315,6112,4064,100,0.03333333333,1.663268799825329,63.65783585127168,32,469,13.254219535686357
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000581.DNG,64,16314,6112,4064,100,0.01666666667,1.7442997521719643,63.919801112094014,32,447,13.185504113876036
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000582.DNG,64,16314,6112,4064,100,0.008,1.742477746960462,63.93520067427003,33,428,13.18701186601853
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000583.DNG,64,16315,6112,4064,100,0.004,1.6588700799677611,63.67383044241184,36,412,13.258039975025518
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000584.DNG,64,16315,6112,4064,100,0.002,1.6603637123893606,63.69093446614741,33,427,13.25674156920791
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000585.DNG,64,16314,6112,4064,100,0.001,1.7417349934459403,63.945945637514434,33,430,13.187626964411235
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000586.DNG,64,16315,6112,4064,100,0.0005,1.6619300127545582,63.65609039727154,32,410,13.25538124762061
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000587.DNG,64,16314,6112,4064,100,0.00025,1.7447111862938345,63.929448054708885,28,442,13.185163860445767
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000588.DNG,128,16251,6112,4064,200,1.0,2.062216254151474,127.9529578991568,70,4331,12.932636961322338
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000589.DNG,128,16253,6112,4064,200,0.5,1.6736401040672175,128.65966514408245,81,2645,13.234022212853858
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000590.DNG,128,16253,6112,4064,200,0.25,1.5906664716266254,128.61305472041755,77,1719,13.307380174669824
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000591.DNG,128,16251,6112,4064,200,0.125,1.7078447767896905,127.83471728481894,80,1289,13.204655733336514
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000592.DNG,128,16251,6112,4064,200,0.06666666667,1.6944036162035545,127.82877556445148,74,1077,13.216055016615442
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000593.DNG,128,16252,6112,4064,200,0.03333333333,1.6103276212480508,127.578423935828,77,954,13.289567833259332
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000594.DNG,128,16253,6112,4064,200,0.01666666667,1.550103093777238,128.55086807569705,79,905,13.3446473710793
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000595.DNG,128,16253,6112,4064,200,0.008,1.5484714186387878,128.5642800194852,79,887,13.346166785789991
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000596.DNG,128,16253,6112,4064,200,0.004,1.5446731110148926,128.58933921339337,77,885,13.349709977693644
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000597.DNG,128,16251,6112,4064,200,0.002,1.6861374601647776,127.83125945916017,77,851,13.223110435155249
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000598.DNG,128,16253,6112,4064,200,0.001,1.5474252949012943,128.57351782046447,80,882,13.347141777997631
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000599.DNG,128,16253,6112,4064,200,0.0005,1.5519828881715765,128.53482874305888,63,847,13.342898889316812
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000600.DNG,128,16252,6112,4064,200,0.00025,1.62915282395809,128.78641228721833,67,851,13.27280012450019
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000601.DNG,256,15870,6112,4064,400,1.0,3.8667749288491993,256.60993707021794,148,9662,11.979421761594494
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000602.DNG,256,15870,6112,4064,400,0.5,2.9642918779811054,256.1658758490173,145,5707,12.362865045226828
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000603.DNG,256,15870,6112,4064,400,0.25,2.715059367836112,256.062340726859,156,3458,12.489568809806933
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000604.DNG,256,15870,6112,4064,400,0.125,2.648842105912208,256.02603234208806,138,2667,12.525190705270552
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000605.DNG,256,15870,6112,4064,400,0.06666666667,2.619706942684609,256.0111266255254,148,2180,12.541147122719543
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000606.DNG,256,15870,6112,4064,400,0.03333333333,2.6102802962175966,256.00569988556725,156,2005,12.546347820241849
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000607.DNG,256,15870,6112,4064,400,0.01666666667,2.6047761881161797,255.99518468598225,143,1861,12.54939313813428
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000608.DNG,256,15870,6112,4064,400,0.008,2.609918230917665,255.9347652892328,135,1868,12.546547946658803
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000609.DNG,256,15870,6112,4064,400,0.004,2.601940939184908,256.0026515311315,161,1764,12.550964339287376
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000610.DNG,256,15870,6112,4064,400,0.002,2.6012595019859117,256.01309063721123,159,1755,12.551342224431108
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000611.DNG,256,15870,6112,4064,400,0.001,2.602873435860737,256.0028737142793,140,1785,12.550447391612655
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000612.DNG,256,15869,6112,4064,400,0.0005,2.640095056776627,256.2561863154627,144,1741,12.529870279008684
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000613.DNG,256,15870,6112,4064,400,0.00025,2.601756343616287,256.0019843225132,150,1752,12.551066695399602
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000614.DNG,512,15348,6112,4064,800,1.0,3.725365835449515,512.163900754953,421,3416,11.959432445566282
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000615.DNG,512,15352,6112,4064,800,0.5,3.6154248512376688,511.7915432636278,404,2230,12.003038282213014
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000616.DNG,512,15352,6112,4064,800,0.25,3.5701184442075267,511.6286521174676,407,1406,12.02123153281788
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000617.DNG,512,15352,6112,4064,800,0.125,3.54295453325312,511.5281838478413,402,990,12.032250520043227
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000618.DNG,512,15353,6112,4064,800,0.06666666667,3.623562140560237,512.0379495243394,396,961,11.999892049530663
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000619.DNG,512,15352,6112,4064,800,0.03333333333,3.556225462593551,511.6973952043706,424,819,12.02685667842757
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000620.DNG,512,15352,6112,4064,800,0.01666666667,3.5281724227634945,511.441830944044,421,762,12.03828240398365
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000621.DNG,512,15352,6112,4064,800,0.008,3.5297138403870383,511.4229443877188,398,800,12.037652244892424
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000622.DNG,512,15352,6112,4064,800,0.004,3.5203107327651275,511.4036172965522,403,754,12.041500692408766
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000623.DNG,512,15352,6112,4064,800,0.002,3.550386489009461,511.67460946357664,404,733,12.029227389024005
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000624.DNG,512,15352,6112,4064,800,0.001,3.5268640669282645,511.419112892275,386,781,12.038817499301611
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000625.DNG,512,15352,6112,4064,800,0.0005,3.5191327763549203,511.2795391938818,397,735,12.041983523724918
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000626.DNG,512,15352,6112,4064,800,0.00025,3.558597990754756,511.6784848765497,387,737,12.025894508456142
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000627.DNG,1024,14320,6112,4064,1600,1.0,6.817584784366674,1025.0571634022126,824,7385,10.929443929976008
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000628.DNG,1024,14323,6112,4064,1600,0.5,6.604810562457771,1024.028584337806,771,4494,10.975512964843094
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000629.DNG,1024,14322,6112,4064,1600,0.25,6.463803957599375,1023.6256736355738,818,2889,11.006538219461762
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000630.DNG,1024,14323,6112,4064,1600,0.125,6.457842496283066,1023.3539788704774,857,2294,11.007977893153532
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000631.DNG,1024,14323,6112,4064,1600,0.06666666667,6.461879159120182,1023.7879282247496,834,2152,11.007076376263049
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000632.DNG,1024,14323,6112,4064,1600,0.03333333333,6.453076782834537,1024.0033304813032,872,1744,11.009042956193912
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000633.DNG,1024,14323,6112,4064,1600,0.01666666667,6.422171266458309,1023.3996563968312,786,1540,11.015969008519498
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000634.DNG,1024,14323,6112,4064,1600,0.008,6.441910617955116,1023.9493651074324,861,1557,11.011541504540345
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000635.DNG,1024,14323,6112,4064,1600,0.004,6.433804227956113,1023.9531989099884,836,1470,11.013358110505337
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000636.DNG,1024,14323,6112,4064,1600,0.002,6.426633970169724,1023.61391634444,799,1530,11.014966842068418
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000637.DNG,1024,14323,6112,4064,1600,0.001,6.430042580901753,1023.706196054772,785,1635,11.014201856514786
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000638.DNG,1024,14323,6112,4064,1600,0.0005,6.4429600932819175,1023.9199968870464,828,1599,11.011306488933778
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000639.DNG,1024,14323,6112,4064,1600,0.00025,6.441516984437561,1023.9464904867876,810,1610,11.011629663241802
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000640.DNG,1024,15073,6112,4064,3200,1.0,13.129380485803628,1024.4959751603114,652,16161,10.06345288474265
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000641.DNG,1024,15088,6112,4064,3200,0.5,12.703348368370117,1022.95218497536,672,8568,10.11258244532566
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000642.DNG,1024,15089,6112,4064,3200,0.25,12.513189573065103,1022.9425206470064,688,5501,10.134444262460898
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000643.DNG,1024,15089,6112,4064,3200,0.125,12.43847567841453,1022.8986447693152,592,3563,10.143084141712514
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000644.DNG,1024,15091,6112,4064,3200,0.06666666667,12.38615894593876,1022.743902384763,603,2944,10.1493701048191
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000645.DNG,1024,15091,6112,4064,3200,0.03333333333,12.383080488140816,1022.5908747201804,679,2451,10.149728717027063
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000646.DNG,1024,15091,6112,4064,3200,0.01666666667,12.36198663942391,1022.4920167736948,574,2396,10.152188358631715
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000647.DNG,1024,15092,6112,4064,3200,0.008,12.380178467717151,1023.422525234864,644,2042,10.150169412719316
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000648.DNG,1024,15091,6112,4064,3200,0.004,12.352670838664707,1022.470102832936,626,1914,10.153275961015495
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000649.DNG,1024,15092,6112,4064,3200,0.002,12.389763838597831,1023.4783185007988,626,2239,10.14905283622076
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000650.DNG,1024,15090,6112,4064,3200,0.001,12.368897389584534,1022.9704163118108,681,2100,10.151279508340894
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000651.DNG,1024,15091,6112,4064,3200,0.0005,12.359023156544165,1022.4806322459804,625,2297,10.15253425081898
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000652.DNG,1024,15092,6112,4064,3200,0.00025,12.386061362205409,1023.2071801205368,645,2013,10.14948402624788
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000653.DNG,2048,14306,6112,4064,6400,1.0,25.680277448422835,2052.275350878812,1248,16383,8.89884710521812
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000654.DNG,2048,14306,6112,4064,6400,0.5,25.42487411962772,2047.1965101796384,1307,16383,8.913267263353013
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000655.DNG,2048,14306,6112,4064,6400,0.25,25.079276873521653,2047.2471043681544,1208,11661,8.933012143955956
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000656.DNG,2048,14306,6112,4064,6400,0.125,24.88100914106171,2047.0525254886463,1209,7436,8.944462894095269
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000657.DNG,2048,14306,6112,4064,6400,0.06666666667,24.826218698282403,2046.535101476684,1269,5936,8.94764335438384
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000658.DNG,2048,14306,6112,4064,6400,0.03333333333,24.77567560227235,2046.4106820861964,1252,5430,8.950583496095378
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000659.DNG,2048,14306,6112,4064,6400,0.01666666667,24.744532620174084,2046.6144784558564,1103,4655,8.952398102025676
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000660.DNG,2048,14306,6112,4064,6400,0.008,24.768934694583717,2047.1735523529908,1343,4709,8.95097607458556
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000661.DNG,2048,14306,6112,4064,6400,0.004,24.7071590907424,2046.6295123407435,1242,4322,8.95457876011731
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000662.DNG,2048,14306,6112,4064,6400,0.002,24.71884591700686,2046.7268036756248,1407,4755,8.953896506853788
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000663.DNG,2048,14306,6112,4064,6400,0.001,24.73318483476903,2046.766353965069,1350,4025,8.953059870387602
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000664.DNG,2048,14306,6112,4064,6400,0.0005,24.73181838772881,2046.5134360860695,1140,3986,8.953139577907692
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000665.DNG,2048,14306,6112,4064,6400,0.00025,24.740599528413423,2047.4645610669536,1268,4147,8.952627433614541
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000666.DNG,2048,14281,6112,4064,12800,1.0,51.9818733833366,2056.7821336239854,479,16383,7.87855390770992
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000667.DNG,2048,14269,6112,4064,12800,0.5,50.8038121160628,2045.840413544924,698,16383,7.91020986998026
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000668.DNG,2048,14269,6112,4064,12800,0.25,50.09147387355521,2045.029170591504,618,16383,7.930581563577427
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000669.DNG,2048,14268,6112,4064,12800,0.125,49.87878574708596,2045.127737841848,285,16383,7.936602225300309
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000670.DNG,2048,14270,6112,4064,12800,0.06666666667,49.6633087134684,2044.7105458265,553,13912,7.943084289560844
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000671.DNG,2048,14270,6112,4064,12800,0.03333333333,49.54644423843216,2044.2225802594908,104,11816,7.946483146458598
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000672.DNG,2048,14265,6112,4064,12800,0.01666666667,49.46170061688212,2044.679396350676,839,11405,7.948362501842459
Ricoh GR III,/home/steven/git/camera-char/detector-noise/Ricoh-GRIII/_R000673.DNG,2048,14270,6112,4064,12800,0.008,49.51227909427334,2044.7960302261365,152,12202,7.947478311434389
